TeamName,TeamID,Season,Seed,G,W,L,Eff,FGM,FG%,eFG%,FGA,FGM3,FG3%,FGA3,FTM,FT%,FTA,OR,ORB%,DR,DRB%,Ast,TO,TOV%,Stl,Blk,PF,OFGM,OFGA,OFG%,OeFG%,OFGM3,OFGA3,OFG3%,OFTM,OFTA,OFT%,OOR,OORB%,ODR,ODRB%,OAst,OTO,OTOV%,OStl,OBlk,OPF
Davidson,1172,2014,0.0,0.8,0.5588235294117647,0.41379310344827586,0.4834633167769826,0.6050420168067226,0.7484108547842374,0.7662595060120914,0.6242937853107344,0.5513698630136986,0.6665842095657276,0.4284176533907427,0.5206971677559913,0.6095477241351511,0.4939759036144578,0.39650872817955113,0.502851902173637,0.5212765957446809,0.5372088936699541,0.42292490118577075,0.4619883040935672,0.31843889537991765,0.25510204081632654,0.11587982832618025,0.6540755467196819,0.20843021817642113,0.2258986036540709,0.2621475537026225,0.3121246006536081,0.4333235207536061,0.3997735977470892,0.3107051751804102,0.16632127014575163,0.17386039599558836,0.37898642549645795,0.3190703685753191,0.3462172645141522,0.22079118862598737,0.4072708723710168,0.41144640121435294,0.36235746428415394,0.3406278045208834,0.3449286750483559,0.22883452446399116,0.1644471426892797
Davidson,1172,2015,0.1,0.75,0.6764705882352942,0.2413793103448276,0.684655803126039,0.623249299719888,0.7151783681666873,0.8157561043072249,0.6588983050847458,0.7705479452054794,0.7295809135013115,0.581270182992465,0.25054466230936817,0.5567161335218492,0.2469879518072289,0.42643391521197005,0.5350205670410588,0.5942249240121581,0.4724588405847046,0.6146245059288538,0.2719298245614035,0.13503563290193965,0.2619047619047619,0.2532188841201717,0.5347912524850894,0.23342784568618613,0.2058047243871088,0.39973869591976435,0.42665076023038656,0.38190908673914037,0.22147833892581587,0.7258935999974495,0.4411541381928627,0.34712053384654,0.8411461209629575,0.21368375369647058,0.2900592968558764,0.222837582938103,0.4387209264655743,0.3082414097573715,0.41858696478819685,0.3868889066413122,0.47095192042000555,0.1723924864063272,0.30168344510471884
Davidson,1172,2016,0.0,0.8,0.5588235294117647,0.41379310344827586,0.5471855991932801,0.6190476190476191,0.5584451349691241,0.6224448973189464,0.731638418079096,0.6746575342465754,0.5235564824191145,0.5952637244348762,0.49019607843137253,0.8028586364361362,0.40210843373493976,0.3790523690773067,0.3653078035785609,0.6428571428571429,0.4440300194803037,0.5118577075098815,0.3391812865497076,0.1402945198953033,0.19047619047619047,0.30472103004291845,0.48906560636182905,0.1180585927476426,0.11875204868085971,0.3003162078401464,0.28645025325916335,0.17677068839859542,0.12571753899534455,0.39954369437192316,0.3845880326684816,0.3796729889524759,0.4371261020657685,0.16341805120683012,0.26704992779982145,0.10665206725913101,0.28108892329348906,0.22138431639619285,0.4210032267527134,0.47341597431322374,0.36544408708560117,0.2562716262975778,0.1867184984437051
Davidson,1172,2017,0.0,0.85,0.5,0.5172413793103449,0.5504115397406052,0.5812324929971989,0.526799051555646,0.6006946952851717,0.7048022598870056,0.6678082191780822,0.46228230447823987,0.620021528525296,0.41830065359477125,0.7643874508668085,0.34789156626506024,0.36159600997506236,0.36142624930291123,0.7522796352583586,0.6168704639396758,0.5869565217391305,0.5672514619883041,0.38407038253357056,0.2619047619047619,0.33905579399141633,0.5785288270377733,0.18316594930655186,0.14026858528427616,0.45208536097110064,0.3980019156265014,0.16127890893885297,0.16124834328960252,0.21065085440449438,0.33821329852174054,0.3223707472178061,0.4904979522372341,0.23448948668451758,0.42347263536066504,0.11859681165887476,0.27771068270968,0.2416992771578461,0.34995753464420487,0.38284235859647797,0.18490846115784262,0.21856449001619,0.23667515398074
Davidson,1172,2018,0.08333333333333333,0.85,0.6176470588235294,0.3793103448275862,0.67140422347855,0.6666666666666666,0.7886698232577661,0.9011776416678402,0.6709039548022598,0.839041095890411,0.722434249042174,0.6393972012917115,0.22657952069716775,0.9446361208997628,0.13253012048192772,0.20199501246882792,0.2714898620054921,0.6990881458966566,0.7768025429462079,0.6640316205533597,0.3216374269005848,0.19472519877318298,0.22789115646258504,0.15450643776824036,0.3757455268389662,0.21526719815409187,0.18024357239512862,0.4237442066644646,0.32489113861603286,0.11260709914320682,0.07416414595664711,0.3613009254311441,0.5671981776765377,0.5262383736214213,0.5677003436215254,0.4287037399392113,0.6135619185403283,0.20092512963320475,0.20201570262967358,0.2613762680926249,0.4408420091982179,0.4140661590069984,0.48421752519596856,0.41773897058823534,0.3650056237468825
Dayton,1173,2014,0.09090909090909091,0.9,0.6764705882352942,0.3448275862068966,0.5085467243099434,0.6274509803921569,0.693290185979362,0.6499539029934878,0.673728813559322,0.410958904109589,0.6537163215504667,0.31646932185145316,0.5686274509803921,0.4729705150296767,0.5933734939759037,0.6084788029925187,0.7226165203338935,0.6261398176291794,0.5422975002576768,0.4505928853754941,0.5847953216374269,0.38650619089279575,0.36054421768707484,0.2532188841201717,0.73558648111332,0.23342784568618613,0.20172573566421068,0.41257791226537516,0.40930776513870865,0.30028559771521823,0.23650865823395034,0.41532948445873324,0.17468841213611996,0.17979321603482676,0.39260047453274044,0.24902682575949903,0.350868345546119,0.23962087838739818,0.6389502841969333,0.2821491926997204,0.2847364818617385,0.28250125472816595,0.46444749485243647,0.0821501014198783,0.1581226197569885
Dayton,1173,2015,0.09090909090909091,0.9,0.7352941176470589,0.27586206896551724,0.475623545061523,0.49159663865546216,0.6748191078937821,0.6639071013847818,0.5346045197740112,0.3972602739726027,0.5190200969986212,0.34983853606027987,0.6274509803921569,0.475176882886385,0.6521084337349398,0.26184538653366585,0.32656550443872984,0.648936170212766,0.5687105531843683,0.5,0.5350877192982456,0.43398689919097944,0.4897959183673469,0.2446351931330472,0.46322067594433397,0.26234575776191493,0.19635279846649986,0.5212750808347375,0.5193102643528721,0.3329478778534412,0.2183534464201717,0.5820027927671955,0.4961052180767536,0.4598091622121197,0.5600759923216837,0.25650720411847017,0.37560909903799683,0.18670460107684772,0.24779130558961207,0.2725653206650831,0.23400392384628396,0.20741102716064952,0.36544408708560117,0.1723924864063272,0.12793089263677504
Dayton,1173,2016,0.14285714285714285,0.85,0.7352941176470589,0.2413793103448276,0.6041174758895909,0.5868347338935574,0.6550604848670177,0.6208217578503132,0.6475988700564972,0.4041095890410959,0.49158634681680496,0.36598493003229277,0.5250544662309368,0.4374601669643492,0.5632530120481928,0.44139650872817954,0.4990887098110968,0.837386018237082,0.767471917963745,0.5276679841897233,0.6491228070175439,0.4697679863663913,0.35034013605442177,0.49356223175965663,0.6322067594433399,0.2524719841793013,0.1579025636434796,0.6229829798919024,0.5414394109180913,0.17677068839859542,0.13017962907263633,0.38165522449223943,0.4282925015108549,0.36700110886962106,0.68689808707124,0.32498954120764195,0.600913082152003,0.1748219929643271,0.40364221683245677,0.25954349944848754,0.31871885092815205,0.32949876098372316,0.47095192042000555,0.3062421777221527,0.161905381662003
Dayton,1173,2017,0.14285714285714285,0.75,0.6764705882352942,0.2413793103448276,0.6016893914200199,0.5182072829131653,0.7009576465994752,0.7275406409247674,0.5522598870056498,0.5034246575342466,0.6985016789223993,0.37782561894510225,0.5381263616557734,0.5132555347229825,0.5466867469879518,0.29177057356608477,0.38422864059660594,0.6200607902735562,0.6136848887975018,0.5316205533596838,0.47076023391812866,0.3723620705639268,0.46258503401360546,0.37339055793991416,0.5407554671968191,0.31058574012850104,0.2283022982979445,0.5659083410291754,0.4951793157743314,0.22935546093096046,0.14012665409042896,0.536310704696178,0.3845880326684816,0.396006976494284,0.3664120921552223,0.3161417187014869,0.420190451575762,0.21271607800705872,0.29769366886390014,0.3082414097573715,0.2568533010342641,0.21165388694553106,0.6301391777315629,0.22883452446399116,0.21168011830067165
Dayton,1173,2018,0.0,0.8,0.4117647058823529,0.5862068965517241,0.5185105721059462,0.5672268907563025,0.7801207067040435,0.7949963495351714,0.5706214689265536,0.5171232876712328,0.44069074632617244,0.4908503767491927,0.3006535947712418,0.673748825003705,0.2635542168674699,0.24937655860349128,0.37315150346938425,0.5455927051671733,0.5869530757482506,0.5632411067193676,0.672514619883041,0.607312755483048,0.2585034013605442,0.21888412017167383,0.43538767395626243,0.17071777799445603,0.18886691417137963,0.2534138729561248,0.18768079981463323,0.119770400615421,0.12061070734499368,0.20247466041748585,0.4961052180767536,0.5156239831162431,0.3388779449720674,0.3463797643302237,0.3933061107128997,0.25270970019404987,0.2879447034672304,0.17813167564982818,0.3379411079828108,0.3082526233917137,0.29750057195149854,0.47843799682034976,0.3034320477502296
Delaware,1174,2014,0.07692307692307693,0.95,0.7352941176470589,0.3103448275862069,0.4976134118429546,0.7240896358543417,0.5776204523480615,0.5502795792278312,0.8403954802259888,0.5034246575342466,0.48301204758280525,0.4596340150699677,0.8235294117647058,0.5847016517063572,0.7981927710843374,0.5935162094763092,0.5217172031666351,0.7492401215805471,0.3531762248187115,0.3300395256916996,0.38011695906432746,0.07658061994682866,0.4013605442176871,0.40772532188841204,0.6938369781312127,0.10553269926933782,0.07587140124119267,0.4078006026758986,0.42620088526587274,0.2405697118059419,0.14564729411271088,0.5541919415534701,0.16357400629622998,0.1482951271247052,0.5102502149358152,0.052269666107422216,0.19941948268400433,0.0793081491299884,0.4256202505661082,0.27636997338235114,0.3076422631996259,0.4284246473350602,0.39247037839215193,0.12980769230769235,0.07794122789635036
Delaware,1174,2015,0.0,0.75,0.29411764705882354,0.6896551724137931,0.3758363817758563,0.3865546218487395,0.36864330802063866,0.3778034613910837,0.5529661016949152,0.3493150684931507,0.48490882383576717,0.3186221743810549,0.39215686274509803,0.49116005119058426,0.40813253012048195,0.4339152119700748,0.4977305894312101,0.574468085106383,0.4066900786262504,0.34189723320158105,0.5,0.42419425953573353,0.14285714285714285,0.34763948497854075,0.4572564612326044,0.23653880870713653,0.1893032434659306,0.46246473933775417,0.3826937746366359,0.15701662041024664,0.140908114550204,0.26736777803869977,0.38925365134664347,0.38776981954665396,0.4219433881732112,0.1773543633433111,0.23821598705290745,0.18025673819335888,0.4023352094350461,0.22469084982226992,0.5273575998468212,0.5028299315650692,0.25089102494869847,0.2038471638655462,0.25997649154571734
Delaware,1174,2016,0.0,0.75,0.20588235294117646,0.7931034482758621,0.3271100764881941,0.37815126050420167,0.3220794371797637,0.2892186645837999,0.565677966101695,0.24315068493150685,0.378456494855829,0.25511302475780406,0.5010893246187363,0.4868107102268769,0.5195783132530121,0.47381546134663344,0.5228887641788881,0.6580547112462006,0.5696782119211676,0.22924901185770752,0.47953216374269003,0.3752721428112478,0.07482993197278912,0.2575107296137339,0.4870775347912525,0.20746347319415562,0.16931955559195433,0.4343660041761387,0.3006800473328492,0.06505342551854182,0.02368720901412063,0.3868726948738139,0.39396523671128975,0.4010181528115531,0.3851878809935394,0.25150425010346694,0.37653504523015463,0.16858605961671766,0.42676856913389805,0.13476531192165894,0.6523053948105282,0.6466804834451864,0.28425081616570974,0.1640738940204181,0.19901425517720261
Delaware,1174,2017,0.0,0.8,0.3235294117647059,0.6896551724137931,0.38214488773506977,0.4523809523809524,0.40091884802225924,0.36557478227496887,0.617231638418079,0.2910958904109589,0.2508160821195467,0.35091496232508074,0.289760348583878,0.4885025878039783,0.3057228915662651,0.40648379052369077,0.4375415186152886,0.60790273556231,0.58881464143175,0.2984189723320158,0.5058479532163743,0.3960434603019091,0.272108843537415,0.296137339055794,0.5984095427435387,0.21526719815409187,0.2099267001105995,0.33038045504244234,0.23694759931714943,0.11260709914320682,0.09656811327484424,0.2668820844120579,0.2885745114494665,0.24601846428471813,0.6351253298153027,0.30179935801799357,0.39514105187751164,0.1488544988058831,0.34574120186167223,0.1653328983719531,0.5212587990631826,0.4964013951054516,0.3350167344011475,0.1723924864063272,0.3286105961097319
Delaware,1174,2018,0.0,0.8,0.35294117647058826,0.6551724137931034,0.426113262602315,0.5462184873949579,0.6032325964115763,0.535368710773438,0.6271186440677966,0.2910958904109589,0.4000340889722175,0.2938643702906351,0.3202614379084967,0.38403841493318264,0.3704819277108434,0.3541147132169576,0.394807345518522,0.6246200607902735,0.6485445269291958,0.2865612648221344,0.38596491228070173,0.257725177077613,0.20408163265306123,0.18025751072961374,0.44930417495029823,0.1760005331967601,0.17348356577655988,0.3178969756444538,0.2503699590582887,0.12528807877645087,0.10932148276609578,0.26666942936471777,0.44639233204153483,0.48103308636050035,0.2774226433197399,0.3463797643302237,0.45706296802059976,0.15729420456441195,0.307077994577534,0.22469084982226992,0.5335353495079179,0.5153682713349033,0.42711774811682296,0.28023709483793513,0.25997649154571734
Delaware St,1175,2014,0.0,0.65,0.20588235294117646,0.7241379310344828,0.3096607914865314,0.2507002801120448,0.3898279557054909,0.33964955763602545,0.3771186440677966,0.136986301369863,0.3303303881194434,0.16576964477933262,0.27233115468409586,0.5262979449869167,0.27710843373493976,0.30673316708229426,0.502553241566836,0.3221884498480243,0.21917333840138004,0.23517786561264822,0.4064327485380117,0.5037088708873415,0.1836734693877551,0.3133047210300429,0.4234592445328032,0.3865552684103571,0.35434185095890103,0.4114753507495412,0.406398574167155,0.4234496124031008,0.2738911272739957,0.657212195930546,0.35533691982099874,0.3701370252307659,0.35068115047063014,0.22509890740626853,0.11351692544579048,0.32283805165682017,0.4069825076709233,0.3295532909355605,0.5242984257357973,0.35929645400988713,0.40947716658017647,0.208664546899841,0.393618091294654
Delaware St,1175,2015,0.0,0.9,0.47058823529411764,0.5862068965517241,0.4193548387096774,0.5560224089635855,0.3859692566229403,0.42190842336077294,0.751412429378531,0.5445205479452054,0.5093729517762287,0.48546824542518835,0.4008714596949891,0.6050879145379244,0.3795180722891566,0.6259351620947631,0.6180716333145704,0.7462006079027356,0.4018382332509871,0.36363636363636365,0.7309941520467836,0.49408725263977704,0.24149659863945577,0.4291845493562232,0.562624254473161,0.163792627745282,0.10812197655315688,0.5003056987379766,0.44886899210243353,0.154911678739357,0.09396860577134977,0.44834598173494267,0.22919436567337653,0.21639982982153658,0.4872031662269124,0.08254141997114285,0.23457938497256714,0.13577550618178325,0.5236584568116966,0.1723816344722049,0.37733371173547464,0.4599138807181992,0.14076001114930775,0.15602582496413206,0.23365890308039067
Delaware St,1175,2016,0.0,0.75,0.14705882352941177,0.8620689655172413,0.18554040571998665,0.3473389355742297,0.22674197065625915,0.2662520528210662,0.5755649717514124,0.3835616438356164,0.3736838419592969,0.39289558665231433,0.10457516339869281,0.18042101417867432,0.2003012048192771,0.41895261845386533,0.43788025064791974,0.425531914893617,0.07769484132250784,0.2490118577075099,0.6754385964912281,0.6175663226216244,0.24149659863945577,0.24034334763948498,0.6083499005964215,0.23758129764165478,0.2173629305463584,0.3768793661396768,0.3062060761308862,0.165612532840323,0.09787874362702455,0.47407898553727573,0.25434360388442634,0.22866188581916935,0.5527248993195372,0.06343700063437002,0.03700813894866926,0.13818912792438295,0.34605259003644306,0.17095968164851771,0.31313912344395683,0.2912757341419146,0.3301438250326875,0.29296874999999994,0.32676776389041357
Delaware St,1175,2017,0.0,0.75,0.23529411764705882,0.7586206896551724,0.3007715330894579,0.42857142857142855,0.36334522392236607,0.41425343166503253,0.6073446327683616,0.4794520547945205,0.5113766902028501,0.426264800861141,0.2047930283224401,0.3976423201513094,0.24548192771084337,0.4389027431421446,0.4861702063199004,0.42401215805471126,0.14874966763190076,0.3616600790513834,0.6081871345029239,0.5154455101704059,0.25510204081632654,0.22746781115879827,0.5765407554671969,0.22525107604017217,0.2099267001105995,0.36145198143861,0.27456343752272194,0.13093507751937986,0.0844714213454729,0.39232308804028043,0.23574903681205894,0.2653913159372829,0.2712246327241931,0.10456201870187015,0.07383214663140847,0.16507216066687436,0.39126450442374433,0.1766847493491271,0.28303351247261327,0.2630342944078159,0.2930367504835589,0.26801470588235293,0.35907875546912976
Delaware St,1175,2018,0.0,0.75,0.058823529411764705,0.9655172413793104,0.2764083804456268,0.4103641456582633,0.41374546747651225,0.3890739578600503,0.5600282485875706,0.2910958904109589,0.41246507665517035,0.28955866523143164,0.1721132897603486,0.5368301507024015,0.1746987951807229,0.40648379052369077,0.5160781070037687,0.46656534954407297,0.2981676318598112,0.22727272727272727,0.7777777777777778,0.7367994273572275,0.272108843537415,0.21030042918454936,0.4691848906560636,0.18316594930655186,0.20489459129477833,0.24516087147235835,0.13040573050878754,0.05804939606994773,0.06374470708097847,0.17276821380969987,0.33611743862313337,0.3382288208883343,0.4069416959835826,0.1713128085142808,0.16234827314581424,0.22386498501398022,0.42010749352538485,0.1738097696994733,0.3751595538043177,0.3470955154600717,0.13488993276227318,0.24498020361990952,0.48015620742893467
Denver,1176,2014,0.0,0.75,0.4411764705882353,0.5172413793103449,0.4765813102760226,0.39355742296918766,0.6617426842666099,0.7343298345484436,0.432909604519774,0.5,0.6839782638373356,0.379978471474704,0.24618736383442266,0.5854368785001436,0.23493975903614459,0.19451371571072318,0.34818629139735985,0.2917933130699088,0.32301061543262255,0.4762845849802372,0.30409356725146197,0.339037264663287,0.42517006802721086,0.30042918454935624,0.6222664015904572,0.3456117686010504,0.3933210553826763,0.2092246931618052,0.26185440232108925,0.588912379610054,0.4929380179759542,0.4423676071141982,0.26308341007124514,0.24839036034481957,0.49324594397350147,0.33402628519079663,0.17875721729126634,0.301010154783928,0.26625874578819136,0.4444282529181178,0.35818041567528214,0.21556232107333068,0.47095192042000555,0.3655095759233926,0.4042346904213522
Denver,1176,2015,0.0,0.75,0.35294117647058826,0.6206896551724138,0.4429996674426338,0.36134453781512604,0.7729601029264609,0.8263163278655851,0.3573446327683616,0.4349315068493151,0.6654158695451494,0.3326157158234661,0.16775599128540306,0.8165580899830112,0.10692771084337349,0.0199501246882793,0.1455850459053439,0.303951367781155,0.49533348794728416,0.5019762845849802,0.4152046783625731,0.5713532230211387,0.3163265306122449,0.12017167381974249,0.6341948310139165,0.3939960721967643,0.4349454652167534,0.2333369181311879,0.25055369382343184,0.4924326319675156,0.4798133075826551,0.26051255942267465,0.23740459807904568,0.25077620873468626,0.3511757745559383,0.48436140685198226,0.30928023640948693,0.3571124058547676,0.10374181197078669,0.5083914177796814,0.3951606022513324,0.22266676133561292,0.45802645935624653,0.5765374331550802,0.42613420242746974
Denver,1176,2016,0.0,0.8,0.47058823529411764,0.5172413793103449,0.4114571376465666,0.4061624649859944,0.7474135640302165,0.8010690932488645,0.4138418079096045,0.4726027397260274,0.6812528169975514,0.35844994617868675,0.3442265795206972,0.8328411344597008,0.2620481927710843,0.06982543640897755,0.17507552016727093,0.3708206686930091,0.4287015827042695,0.4743083003952569,0.6081871345029239,0.6960171858034311,0.38095238095238093,0.1888412017167382,0.6023856858846919,0.33362369337979086,0.3316855462263296,0.33023115266778036,0.29128387789269106,0.2900751094509379,0.276380296486518,0.26080764256756633,0.23410027456464905,0.29893169695258753,0.10825513482470257,0.34952408284306696,0.2550285398226564,0.29234463518653875,0.12600631079099137,0.3428994198045247,0.24599682446558363,0.1491531696495112,0.3399447048924149,0.35750507099391476,0.2879239488777492
Denver,1176,2017,0.0,0.75,0.47058823529411764,0.4827586206896552,0.5674492850016627,0.5784313725490197,0.7844639499465164,0.7591658966973684,0.5805084745762712,0.4315068493150685,0.7768538949721837,0.2960172228202368,0.3877995642701525,0.6877282628721294,0.34186746987951805,0.3316708229426434,0.4952755694769617,0.6322188449848024,0.7185934105233174,0.49209486166007904,0.6081871345029239,0.5213170364297837,0.21768707482993196,0.15879828326180256,0.6182902584493042,0.23549907767985237,0.21362731831568887,0.3819026769752146,0.31580513136239946,0.17225068979109184,0.13934756528607053,0.3292278586725424,0.2275723849333562,0.2703804087574464,0.2070247301022618,0.4139153214932389,0.5380948612689743,0.283858579012764,0.3999760189064816,0.38320549380993535,0.49189769931532545,0.4604857786744476,0.2164583763685188,0.262085032032615,0.2276880622861729
Denver,1176,2018,0.0,0.65,0.38235294117647056,0.5172413793103449,0.4641645683880468,0.45098039215686275,0.6668560514570564,0.6408097977408415,0.4936440677966102,0.3356164383561644,0.7402285755295005,0.2303552206673843,0.23529411764705882,0.540172908178289,0.23644578313253012,0.3566084788029925,0.5662359754655588,0.5425531914893617,0.7068590791540278,0.38735177865612647,0.6637426900584795,0.6771426750024927,0.09523809523809523,0.14163090128755365,0.47514910536779326,0.2946809227108253,0.26458439072584505,0.4067904229311433,0.32160245123532943,0.18136861801657309,0.11490083942214069,0.46205053165266063,0.33611743862313337,0.37329416606812843,0.25258217897977053,0.4760144064198952,0.5238214647961853,0.3308193097235723,0.4699969637657576,0.4987198075084061,0.5461339078331706,0.44916604922381614,0.3111847459597721,0.41773897058823534,0.32493191209616834
DePaul,1177,2014,0.0,0.9,0.35294117647058826,0.7241379310344828,0.3582973062853341,0.5364145658263305,0.4443513870569697,0.40429089268926943,0.6956214689265536,0.3356164383561644,0.43680462904733086,0.32292787944025836,0.6122004357298475,0.4849489199239685,0.6325301204819277,0.6633416458852868,0.680795865412568,0.5227963525835866,0.3869335426723731,0.308300395256917,0.7251461988304093,0.49159563313197835,0.45918367346938777,0.48068669527896996,0.8369781312127237,0.15033431688367932,0.18323954959312766,0.2048087068738212,0.20855818909603183,0.2377260981912145,0.22889972653428864,0.24485102150760465,0.10445818418483571,0.10778436190200898,0.4030835744031531,0.19612826954337226,0.22355988309672228,0.1624599414475567,0.5916438019281094,0.20373569423450652,0.26321570125590943,0.2868895068819607,0.171718643738463,0.055502846299810255,0.12909477915657538
DePaul,1177,2015,0.0,0.85,0.35294117647058826,0.6896551724137931,0.37633022946458256,0.5014005602240896,0.5146881868414134,0.5552543169376917,0.6186440677966102,0.5171232876712328,0.5175008189815133,0.45748116254036597,0.4531590413943355,0.6353654565436644,0.42018072289156627,0.3790523690773067,0.4455896973898853,0.46808510638297873,0.2308994171697699,0.3794466403162055,0.6783625730994152,0.5434108364602643,0.42857142857142855,0.40772532188841204,0.7693836978131213,0.2026665066471733,0.20671698023883825,0.30075866206428215,0.34165225237224683,0.39525544036611565,0.26172601458121775,0.6169712208412613,0.07252698009634417,0.09975343430785488,0.25489262078809455,0.12649782498465484,0.12046232144966149,0.18208706851844467,0.35316103880056937,0.3103222548487852,0.304022819918876,0.3117071162739472,0.12912062825312756,0.262085032032615,0.26317698259187616
DePaul,1177,2016,0.0,0.8,0.2647058823529412,0.7586206896551724,0.36748876277932135,0.4943977591036415,0.5691142793134991,0.4950964739260985,0.5847457627118644,0.24315068493150685,0.47128004090676673,0.22604951560818085,0.37037037037037035,0.4659678345778289,0.39457831325301207,0.44139650872817954,0.5670796516151276,0.5668693009118541,0.47922221899065603,0.3221343873517787,0.7660818713450293,0.6595496698772324,0.21768707482993196,0.2918454935622318,0.7833001988071571,0.23549907767985237,0.2085478899961959,0.3976365667297267,0.31753525804302224,0.1507531354383312,0.1271960883493508,0.29541243881213475,0.12104229188511648,0.15943496868086027,0.20304651617316494,0.23687416060218008,0.2956750386332494,0.23962087838739818,0.4708529007380331,0.1653328983719531,0.3561084232254988,0.35106222899030143,0.2164583763685188,0.28023709483793513,0.19901425517720261
DePaul,1177,2017,0.0,0.85,0.2647058823529412,0.7931034482758621,0.3658359660791486,0.5266106442577031,0.4816446679469289,0.42730327850583955,0.66454802259887,0.2979452054794521,0.38514131813110236,0.30570505920344454,0.48366013071895425,0.69207504191561,0.4307228915662651,0.49625935162094764,0.5387231128452197,0.5288753799392097,0.47400396755649576,0.3201581027667984,0.7456140350877193,0.5661308854100171,0.43197278911564624,0.27896995708154504,0.679920477137177,0.18136135867298978,0.19413590957683424,0.2714695134631334,0.21097411879774988,0.13671599718111344,0.1086330172158135,0.3141433378382782,0.1964659049877635,0.22753122870769932,0.25782249611450375,0.2590330461617591,0.2913373357418251,0.16419922486218433,0.44239109761751494,0.13098893459243385,0.2429579912951177,0.24018843114285293,0.22384751773049644,0.23411487236403994,0.18269936848289034
DePaul,1177,2018,0.0,0.8,0.3235294117647059,0.6896551724137931,0.5089522297435016,0.5882352941176471,0.471794308706774,0.4173690371504632,0.742231638418079,0.3321917808219178,0.3004490922585902,0.37244348762109797,0.3224400871459695,0.5821857606276102,0.3102409638554217,0.6059850374064838,0.6486452730397018,0.6200607902735562,0.5645427571333616,0.5177865612648221,0.6842105263157895,0.469894181710153,0.3877551020408163,0.2875536480686695,0.5188866799204771,0.20457797895865198,0.17474185140449183,0.4070347351391745,0.2889600421071104,0.07979617281942863,0.06544745087992429,0.2594173469810616,0.34243433104480947,0.394348144195488,0.1924622211561515,0.2719123397488264,0.37163703411460497,0.175721977484092,0.5563651269005834,0.16954387116964137,0.23696190436815823,0.2314720765081233,0.171718643738463,0.3130929791271348,0.2729161112592198
Detroit,1178,2014,0.0,0.75,0.3235294117647059,0.6551724137931034,0.4113934153641502,0.4369747899159664,0.36698276096990806,0.31720099032303534,0.615819209039548,0.24315068493150685,0.2889827064021714,0.28632938643702904,0.514161220043573,0.6609290035666742,0.46987951807228917,0.5536159600997507,0.6368815210531922,0.5197568389057751,0.4535747059185571,0.2509881422924901,0.5467836257309941,0.4115812902318532,0.4387755102040816,0.4291845493562232,0.7196819085487077,0.2970894213431519,0.26248310638056893,0.41996926331423545,0.3768693807828777,0.26126333563588916,0.2310542617561709,0.31175440489637635,0.12716542773530912,0.12444479554453983,0.4390889820561687,0.24902682575949903,0.2746697839585759,0.2057920484974125,0.5436852613499448,0.22303372033653732,0.30582807311075616,0.26853098381211954,0.376063829787234,0.1723924864063272,0.22917313062364258
Detroit,1178,2015,0.0,0.8,0.38235294117647056,0.6206896551724138,0.4496905070963451,0.5196078431372549,0.5173469978979784,0.5032437494255815,0.6384180790960452,0.3972602739726027,0.655176119797004,0.30462863293864373,0.3159041394335512,0.5104962886051334,0.3253012048192771,0.44389027431421446,0.5182130059371645,0.5182370820668692,0.48655341777689,0.41106719367588934,0.631578947368421,0.4989321894970702,0.4965986394557823,0.31759656652360513,0.7196819085487077,0.2645730378872415,0.256758344889647,0.3414289673036735,0.28884069782742394,0.2133021839934869,0.14644566359285627,0.45177966007081966,0.1488244759775136,0.1482951271247052,0.4249944324756111,0.27718386456585864,0.3018256927844355,0.1904421431372097,0.4221917491381655,0.22469084982226992,0.22816631990245273,0.19497604730334675,0.2799272116461366,0.22883452446399116,0.2647857551781337
Detroit,1178,2016,0.0,0.7,0.4117647058823529,0.5172413793103449,0.5182688668967811,0.6022408963585434,0.6505492077494502,0.6166341517759333,0.6666666666666666,0.4143835616438356,0.5868953311526673,0.341227125941873,0.5642701525054467,0.5338712833088832,0.5647590361445783,0.5336658354114713,0.6329882925709275,0.5334346504559271,0.5029393059136891,0.32608695652173914,0.5672514619883041,0.3793573958343802,0.3707482993197279,0.3948497854077253,0.7415506958250497,0.17956563580666876,0.20172573566421068,0.24318297708910178,0.21778222489994253,0.19810508182601205,0.16124834328960252,0.3407502567006935,0.10677824070249152,0.12529957525567711,0.3121491653793036,0.27984598459845994,0.3158170072158491,0.2187559311536655,0.5395152800308712,0.2263557592586397,0.36235746428415394,0.3693229844719887,0.3205595392030092,0.1640738940204181,0.1581226197569885
Detroit,1178,2017,0.0,0.75,0.20588235294117646,0.7931034482758621,0.34752244762221485,0.5560224089635855,0.5589999794937882,0.569258299724467,0.6596045197740112,0.4863013698630137,0.6118302981307525,0.3939720129171152,0.45098039215686275,0.41529534582440664,0.4954819277108434,0.4014962593516209,0.42825814025141185,0.48936170212765956,0.4135202908029482,0.35177865612648224,0.7192982456140351,0.5355563669984766,0.37755102040816324,0.20600858369098712,0.8608349900596421,0.1357881517953883,0.1981355146532067,0.11549353548415038,0.09014485978454516,0.15701662041024664,0.1496638588348046,0.2357868991153057,0.0987273278549605,0.09659466660097661,0.4372226399632574,0.23927392739273928,0.24337739094495728,0.14471221675160517,0.33723774136992113,0.18546234208479595,0.249063346320974,0.26325130977105693,0.2429701699989308,0.1681985294117647,0.19763008373205737
